UNIDADE_MANEJO;N_PARC;AREA_PARC;IDADE;N_ARV;DAP;H_MED;H_COMERCIAL;QUALIDADE
4;10;500,34;14;40;;;;Morta
4;10;500,34;14;41;28,3;;16,5;Bifurcada acima DAP
4;10;500,34;14;42;33;24,8;;Dominante
4;10;500,34;14;43;;;;Morta
4;10;500,34;14;44;21,2;;;Normal
4;10;500,34;14;45;15,6;;13,9;Torta
4;10;500,34;14;46;29;;;Normal
4;10;500,34;14;47;20,8;;;Normal
4;10;500,34;14;48;24,2;;16,9;Bifurcada acima DAP
4;10;500,34;14;49;25,1;;7,9;Torta
4;10;500,34;14;50;;;;Morta
4;10;500,34;14;51;27,2;;;Normal
4;10;500,34;14;52;35;25,5;;Dominante
4;10;500,34;14;53;21,3;;;Normal
4;10;500,34;14;54;32,2;;;Normal
4;10;500,34;14;55;23,4;;;Normal
4;10;500,34;14;56;17,3;;15,5;Torta
4;10;500,34;14;57;31,9;;8,1;Torta
4;10;500,34;14;58;14,3;;15,6;Torta
4;10;500,34;14;59;26,7;;;Normal
4;10;500,34;14;60;26,3;;;Normal
4;10;500,34;14;61;26,5;;;Normal
4;10;500,34;14;62;15,3;;;Normal
4;10;500,34;14;63;24,1;;6;Torta
4;10;500,34;14;64;23,2;;;Normal
4;10;500,34;14;65;25,1;;;Normal
4;10;500,34;14;66;13,4;;6,4;Torta
4;10;500,34;14;67;46;27,7;;Dominante
4;2;500,34;14;1;24;23,7;;Normal
4;2;500,34;14;2;22,5;;10,7;Torta
4;2;500,34;14;3;29,3;;12,5;Bifurcada acima DAP
4;2;500,34;14;4;15,5;;15,6;Torta
4;2;500,34;14;5;18,3;;10,9;Torta
4;2;500,34;14;6;23,1;;13;Quebrada
4;2;500,34;14;7;27;23,7;;Normal
4;2;500,34;14;8;26,3;;9;Quebrada
4;2;500,34;14;9;25,4;;6;Torta
4;2;500,34;14;10;17,1;;8,6;Torta
4;2;500,34;14;11;;;;Morta
4;2;500,34;14;12;29,2;;18,4;Bifurcada acima DAP
4;2;500,34;14;13;24,6;;8,7;Bifurcada acima DAP
4;2;500,34;14;14;;;;Morta
4;2;500,34;14;15;28;23,8;;Normal
4;2;500,34;14;16;26,1;;6,5;Quebrada
4;2;500,34;14;17;26,5;;16,3;Torta
4;2;500,34;14;18;26,4;;13,1;Torta
4;2;500,34;14;19;;;;Morta
4;2;500,34;14;20;20,5;;14,5;Torta
4;2;500,34;14;21;22;21,7;;Normal
4;2;500,34;14;22;27;25;;Normal
4;2;500,34;14;23;23;23,7;;Normal
4;2;500,34;14;24;25,6;;17;Torta
4;2;500,34;14;25;23,2;;;Normal
4;2;500,34;14;26;24,3;;;Normal
4;2;500,34;14;27;23,6;;;Normal
4;2;500,34;14;28;29,2;;9,8;Torta
4;2;500,34;14;29;22,1;;;Normal
4;2;500,34;14;30;20,2;;16,3;Torta
4;2;500,34;14;31;21,3;;;Normal
4;2;500,34;14;32;24,2;;15,8;Bifurcada acima DAP
4;2;500,34;14;33;23,9;;;Normal
4;2;500,34;14;34;22,1;;9,7;Torta
4;2;500,34;14;35;26,8;;;Normal
4;2;500,34;14;36;20,2;;10,1;Torta
4;2;500,34;14;37;25,9;;;Normal
4;2;500,34;14;38;20,3;;;Normal
4;2;500,34;14;39;33;22,7;;Dominante
4;2;500,34;14;40;35;24,3;;Dominante
4;2;500,34;14;41;24,6;;9,5;Torta
4;2;500,34;14;42;13,2;;;Normal
4;2;500,34;14;43;22,8;;;Normal
4;2;500,34;14;44;22,1;;11,9;Torta
4;2;500,34;14;45;24,6;;6,3;Torta
4;2;500,34;14;46;14,5;;9,1;Torta
4;2;500,34;14;47;19,2;;12,6;Torta
4;2;500,34;14;48;21;;9,6;Torta
4;2;500,34;14;49;23,2;;;Normal
4;2;500,34;14;50;16,4;;8,1;Torta
4;2;500,34;14;51;23,1;;;Normal
4;2;500,34;14;52;20,9;;;Normal
4;2;500,34;14;53;20,7;;;Normal
4;2;500,34;14;54;20,5;;;Normal
4;2;500,34;14;55;33;24,6;;Dominante
4;2;500,34;14;56;;;;Morta
4;2;500,34;14;57;19,1;;10;Torta
4;2;500,34;14;58;28,3;;;Normal
4;2;500,34;14;59;11,3;;5;Torta
4;2;500,34;14;60;;;;Morta
4;2;500,34;14;61;30;25,3;;Dominante
4;2;500,34;14;62;14,3;;9,2;Torta
4;2;500,34;14;63;;;;Morta
4;2;500,34;14;64;28,5;;;Normal
4;2;500,34;14;65;;;;Morta
4;2;500,34;14;66;15,3;;8,4;Torta
4;2;500,34;14;67;13,1;;14,4;Torta
4;2;500,34;14;68;22,2;;;Bifurcada abaixo DAP
4;2;500,34;14;69;25,7;;;Bifurcada abaixo DAP
4;2;500,34;14;70;;;;Morta
4;2;500,34;14;71;20,2;;6,7;Torta
4;2;500,34;14;72;17,1;;;Normal
4;2;500,34;14;73;30;23,2;;Dominante
4;2;500,34;14;74;13,2;;8,7;Torta
4;2;500,34;14;75;18,5;;14,6;Torta
4;2;500,34;14;76;24,7;;;Normal
4;2;500,34;14;77;27,8;;;Normal
4;2;500,34;14;78;25,3;;;Normal
4;2;500,34;14;79;20,2;;;Normal
4;2;500,34;14;80;27,1;;7,3;Torta
4;2;500,34;14;81;27,6;;;Normal
4;2;500,34;14;82;17,4;;19,5;Torta
4;5;515,52;14;1;21;21,4;;Normal
4;5;515,52;14;2;23;23,1;;Normal
4;5;515,52;14;3;23;20,4;;Normal
4;5;515,52;14;4;25;22;;Normal
4;5;515,52;14;5;22;20,5;;Normal
4;5;515,52;14;6;20,5;;;Normal
4;5;515,52;14;7;30;;;Normal
4;5;515,52;14;8;25,2;;;Normal
4;5;515,52;14;9;26,7;;;Normal
4;5;515,52;14;10;23,8;;;Normal
4;5;515,52;14;11;;;;Morta
4;5;515,52;14;12;29,3;;;Normal
4;5;515,52;14;13;23,8;;;Normal
4;5;515,52;14;14;18,5;;;Normal
4;5;515,52;14;15;24,2;;10,2;Torta
4;5;515,52;14;16;;;;Morta
4;5;515,52;14;17;18,3;;18,4;Torta
4;5;515,52;14;18;34,5;;7,3;Bifurcada acima DAP
4;5;515,52;14;19;19,2;;;Normal
4;5;515,52;14;20;27,9;;;Normal
4;5;515,52;14;21;;;;Morta
4;5;515,52;14;22;16,5;;13,1;Torta
4;5;515,52;14;23;27,5;;;Normal
4;5;515,52;14;24;27,3;;12,3;Torta
4;5;515,52;14;25;21,2;;;Normal
4;5;515,52;14;26;20,9;;11,2;Bifurcada acima DAP
4;5;515,52;14;27;29;22,8;;Normal
4;5;515,52;14;28;27,2;;9;Bifurcada acima DAP
4;5;515,52;14;29;25,3;;;Normal
4;5;515,52;14;30;24,9;;;Normal
4;5;515,52;14;31;;;;Morta
4;5;515,52;14;32;28,3;;;Normal
4;5;515,52;14;33;27,2;;;Normal
4;5;515,52;14;34;;;;Morta
4;5;515,52;14;35;21,9;;;Normal
4;5;515,52;14;36;17,6;;;Normal
4;5;515,52;14;37;16,9;;;Normal
4;5;515,52;14;38;21,7;;;Normal
4;5;515,52;14;39;26,8;;;Normal
4;5;515,52;14;40;31,7;;;Normal
4;5;515,52;14;41;26,5;;;Normal
4;5;515,52;14;42;25,3;;;Normal
4;5;515,52;14;43;25,9;;;Normal
4;5;515,52;14;44;28,7;;;Normal
4;5;515,52;14;45;28,5;;;Normal
4;5;515,52;14;46;21,3;;15,4;Bifurcada acima DAP
4;5;515,52;14;47;37;22,8;;Dominante
4;5;515,52;14;48;32;23,3;;Dominante
4;5;515,52;14;49;36;25,3;;Dominante
4;5;515,52;14;50;18,3;;7;Torta
4;5;515,52;14;51;17,4;;7,3;Torta
4;5;515,52;14;52;31,6;;;Normal
4;5;515,52;14;53;31;;;Normal
4;5;515,52;14;54;43;23,7;;Dominante
4;5;515,52;14;55;35;23,5;;Dominante
4;5;515,52;14;56;20,7;;;Normal
4;5;515,52;14;57;21,7;;;Normal
4;5;515,52;14;58;20,2;;;Normal
4;5;515,52;14;59;28,7;;;Normal
4;5;515,52;14;60;15,3;;7;Torta
4;1;500,34;14;1;35;24,7;;Dominante
4;1;500,34;14;2;36;23,5;;Dominante
4;1;500,34;14;3;30;25,3;;Normal
4;1;500,34;14;4;28;24,1;;Normal
4;1;500,34;14;5;18;;10,1;Torta
4;1;500,34;14;6;25;19,5;;Normal
4;1;500,34;14;7;22;20,3;;Normal
4;1;500,34;14;8;15,9;;7,5;Torta
4;1;500,34;14;9;18;19,6;;Normal
4;1;500,34;14;10;27,4;;;Normal
4;1;500,34;14;11;29,2;;;Normal
4;1;500,34;14;12;22,5;;;Normal
4;1;500,34;14;13;18,3;;14,7;Torta
4;1;500,34;14;14;21,7;;;Normal
4;1;500,34;14;15;30,2;;5,8;Torta
4;1;500,34;14;16;25,2;;;Normal
4;1;500,34;14;17;22,6;;17;Bifurcada acima DAP
4;1;500,34;14;18;21,5;;;Normal
4;1;500,34;14;19;33;25,8;;Dominante
4;1;500,34;14;20;32;;11,9;Torta
4;1;500,34;14;21;25,4;;;Normal
4;1;500,34;14;22;17,6;;10,7;Bifurcada acima DAP
4;1;500,34;14;23;24,2;;;Normal
4;1;500,34;14;24;29,8;;;Normal
4;1;500,34;14;25;25,2;;;Normal
4;1;500,34;14;26;26,7;;;Normal
4;1;500,34;14;27;;;;Morta
4;1;500,34;14;28;27,8;;;Normal
4;1;500,34;14;29;18,4;;8,7;Torta
4;1;500,34;14;30;31,3;;;Normal
4;1;500,34;14;31;17,7;;10,2;Torta
4;1;500,34;14;32;21,2;;;Normal
4;1;500,34;14;33;28,7;;;Normal
4;1;500,34;14;34;28,5;;8;Torta
4;1;500,34;14;35;25,2;;;Normal
4;1;500,34;14;36;27,8;;;Normal
4;1;500,34;14;37;23,4;;;Normal
4;1;500,34;14;38;;;;Morta
4;1;500,34;14;39;22,8;;8,1;Torta
4;1;500,34;14;40;17,6;;;Normal
4;1;500,34;14;41;;;;Morta
4;1;500,34;14;42;27,9;;;Normal
4;1;500,34;14;43;25,2;;;Normal
4;1;500,34;14;44;34;23,6;;Dominante
4;1;500,34;14;45;;;;Morta
4;1;500,34;14;46;30,5;;;Normal
4;1;500,34;14;47;16,3;;;Normal
4;1;500,34;14;48;15,8;;16,4;Torta
4;1;500,34;14;49;20,2;;;Normal
4;1;500,34;14;50;27,8;;;Normal
4;1;500,34;14;51;;;;Morta
4;1;500,34;14;52;32,5;;19,1;Bifurcada acima DAP
4;1;500,34;14;53;17,3;;12,5;Torta
4;1;500,34;14;54;22,7;;7,8;Torta
4;1;500,34;14;55;20,8;;19,2;Torta
4;1;500,34;14;56;16,7;;12,6;Bifurcada acima DAP
4;1;500,34;14;57;18,5;;;Normal
4;1;500,34;14;58;19,9;;;Normal
4;1;500,34;14;59;16,2;;8,2;Torta
4;1;500,34;14;60;24,6;;;Normal
4;1;500,34;14;61;26,5;;;Normal
4;1;500,34;14;62;23,8;;;Normal
4;1;500,34;14;63;20,4;;;Normal
4;1;500,34;14;64;12,5;;19,6;Torta
4;1;500,34;14;65;14,2;;11,4;Torta
4;1;500,34;14;66;23;;;Normal
4;1;500,34;14;67;32;23;;Dominante
4;1;500,34;14;68;23,2;;13,1;Torta
4;1;500,34;14;69;16,4;;;Normal
4;1;500,34;14;70;;;;Morta
4;1;500,34;14;71;22,5;;12,1;Bifurcada acima DAP
4;11;500,34;14;1;30;24,3;;Dominante
4;11;500,34;14;2;27;22,5;;Normal
4;11;500,34;14;3;29;23,6;;Normal
4;11;500,34;14;4;19;19,7;;Normal
4;11;500,34;14;5;28;20,9;;Normal
4;11;500,34;14;6;29;22,3;;Dominante
4;11;500,34;14;7;24,3;;;Normal
4;11;500,34;14;8;25,2;;9,9;Torta
4;11;500,34;14;9;22,9;;;Normal
4;11;500,34;14;10;26,5;;;Normal
4;11;500,34;14;11;;;;Morta
4;11;500,34;14;12;27,2;;;Normal
4;11;500,34;14;13;20,6;;;Normal
4;11;500,34;14;14;15,2;;18,2;Torta
4;11;500,34;14;15;23,5;;10,4;Torta
4;11;500,34;14;16;22,1;;8,7;Torta
4;11;500,34;14;17;17,2;;6,7;Torta
4;11;500,34;14;18;25,7;;;Normal
4;11;500,34;14;19;15,6;;16,7;Torta
4;11;500,34;14;20;26,1;;;Normal
4;11;500,34;14;21;27,9;;;Normal
4;11;500,34;14;22;33,4;;7,5;Quebrada
4;11;500,34;14;23;28,7;;;Normal
4;11;500,34;14;24;;;;Morta
4;11;500,34;14;25;17,2;;19;Torta
4;11;500,34;14;26;29;23,4;;Dominante
4;11;500,34;14;27;22,1;;;Normal
4;11;500,34;14;28;;;;Morta
4;11;500,34;14;29;23,2;;;Normal
4;11;500,34;14;30;29,9;;15,2;Bifurcada acima DAP
4;11;500,34;14;31;;;;Morta
4;11;500,34;14;32;23,9;;;Normal
4;11;500,34;14;33;19,8;;16,1;Quebrada
4;11;500,34;14;34;31;24,3;;Dominante
4;11;500,34;14;35;23,2;;;Normal
4;11;500,34;14;36;21,4;;;Normal
4;11;500,34;14;37;23,2;;19,7;Torta
4;11;500,34;14;38;20,3;;;Normal
4;11;500,34;14;39;17,2;;;Normal
4;11;500,34;14;40;21,4;;;Normal
4;11;500,34;14;41;22,3;;6,4;Torta
4;11;500,34;14;42;40;21,9;;Dominante
4;11;500,34;14;43;20,6;;;Normal
4;11;500,34;14;44;21,4;;;Normal
4;11;500,34;14;45;14,5;;16;Torta
4;11;500,34;14;46;20,7;;9,8;Torta
4;11;500,34;14;47;26,5;;5,4;Torta
4;11;500,34;14;48;18,3;;17,6;Torta
4;11;500,34;14;49;18,9;;10,2;Torta
4;11;500,34;14;50;22,2;;;Normal
4;11;500,34;14;51;21,7;;;Normal
4;11;500,34;14;52;24,6;;;Normal
4;11;500,34;14;53;25,8;;;Normal
4;11;500,34;14;54;26,5;;5,3;Torta
4;11;500,34;14;55;24,8;;;Normal
4;11;500,34;14;56;28,7;;;Normal
4;11;500,34;14;57;27,3;;;Normal
4;11;500,34;14;58;24,2;;7,6;Bifurcada acima DAP
4;11;500,34;14;59;26,8;;;Normal
4;11;500,34;14;60;26,7;;;Normal
4;11;500,34;14;61;;;;Morta
4;11;500,34;14;62;26,3;;;Normal
4;11;500,34;14;63;13,4;;17;Torta
4;11;500,34;14;64;24,6;;15,9;Torta
4;11;500,34;14;65;21,2;;;Normal
4;11;500,34;14;66;22,3;;15,2;Torta
4;11;500,34;14;67;13,7;;15,9;Torta
4;11;500,34;14;68;21,2;;15,7;Torta
4;11;500,34;14;69;23,1;;;Normal
4;11;500,34;14;70;18,3;;7,1;Torta
4;11;500,34;14;71;24,1;;13,3;Bifurcada acima DAP
4;11;500,34;14;72;26,7;;;Normal
4;11;500,34;14;73;18,9;;;Normal
4;11;500,34;14;74;20,3;;;Normal
4;11;500,34;14;75;19,2;;;Normal
4;11;500,34;14;76;29;21,6;;Normal
4;11;500,34;14;77;25,8;;15,7;Bifurcada acima DAP
4;11;500,34;14;78;17,6;;15,5;Torta
4;11;500,34;14;79;17,2;;;Normal
4;11;500,34;14;80;24,3;;18,5;Bifurcada acima DAP
4;11;500,34;14;81;16,5;;9,8;Torta
4;16;500,34;14;1;27;22,8;;Normal
4;16;500,34;14;2;26;22;;Normal
4;16;500,34;14;3;33;21,9;;Dominante
4;16;500,34;14;4;21,2;;14,9;Torta
4;16;500,34;14;5;35,8;;11,3;Quebrada
4;16;500,34;14;6;24,2;;17,8;Bifurcada acima DAP
4;16;500,34;14;7;20;22,8;;Normal
4;16;500,34;14;8;25;22,8;;Normal
4;16;500,34;14;9;19,8;;5,7;Torta
4;16;500,34;14;10;22;20;;Normal
4;16;500,34;14;11;17,4;;15,2;Torta
4;16;500,34;14;12;21,6;;11,1;Torta
4;16;500,34;14;13;32,1;;6,2;Bifurcada acima DAP
4;16;500,34;14;14;21,7;;;Normal
4;16;500,34;14;15;29,9;;8,4;Torta
4;16;500,34;14;16;30,1;;5,5;Bifurcada acima DAP
4;16;500,34;14;17;18,3;;15;Torta
4;16;500,34;14;18;25,3;;8,2;Torta
4;16;500,34;14;19;28,2;;7,3;Torta
4;16;500,34;14;20;28,1;;18,8;Torta
4;16;500,34;14;21;17,4;;;Normal
4;16;500,34;14;22;26,5;;;Normal
4;16;500,34;14;23;29;22,7;;Dominante
4;16;500,34;14;24;24,1;;8,1;Bifurcada acima DAP
4;16;500,34;14;25;;;;Morta
4;16;500,34;14;26;27,3;;;Normal
4;16;500,34;14;27;27,2;;;Normal
4;16;500,34;14;28;17,1;;18,6;Torta
4;16;500,34;14;29;31;21,4;;Dominante
4;16;500,34;14;30;;;;Morta
4;16;500,34;14;31;20,3;;10,8;Torta
4;16;500,34;14;32;18,1;;13,9;Bifurcada acima DAP
4;16;500,34;14;33;17,9;;8;Torta
4;16;500,34;14;34;27,3;;9,5;Torta
4;16;500,34;14;35;21,2;;17;Torta
4;16;500,34;14;36;27,2;;16,9;Bifurcada acima DAP
4;16;500,34;14;37;14,1;;13,4;Torta
4;16;500,34;14;38;25,2;;13,9;Bifurcada acima DAP
4;16;500,34;14;39;26,3;;;Normal
4;16;500,34;14;40;29,2;;16,7;Bifurcada acima DAP
4;16;500,34;14;41;22,1;;7,4;Torta
4;16;500,34;14;42;27,3;;;Normal
4;16;500,34;14;43;;;;Morta
4;16;500,34;14;44;32;21,5;;Dominante
4;16;500,34;14;45;17,1;;6,1;Torta
4;16;500,34;14;46;29,8;;7,8;Bifurcada acima DAP
4;16;500,34;14;47;20,3;;;Normal
4;16;500,34;14;48;22,1;;15,5;Bifurcada acima DAP
4;16;500,34;14;49;23,5;;7,1;Torta
4;16;500,34;14;50;19,1;;;Normal
4;16;500,34;14;51;;;;Morta
4;16;500,34;14;52;24,6;;;Normal
4;16;500,34;14;53;24,8;;5,5;Bifurcada acima DAP
4;16;500,34;14;54;32,7;;6,3;Torta
4;16;500,34;14;55;27,1;;;Normal
4;16;500,34;14;56;18,5;;10,3;Torta
4;16;500,34;14;57;29;23,1;;Dominante
4;16;500,34;14;58;21,9;;16,3;Torta
4;16;500,34;14;59;23,4;;;Normal
4;16;500,34;14;60;27,9;;;Normal
4;16;500,34;14;61;28,7;;12,9;Torta
4;16;500,34;14;62;26,2;;16,9;Torta
4;16;500,34;14;63;21,5;;13,3;Torta
4;16;500,34;14;64;28;;10,6;Torta
4;16;500,34;14;65;19,2;;5;Torta
4;16;500,34;14;66;22,7;;;Normal
4;16;500,34;14;67;22,5;;;Normal
4;16;500,34;14;68;29,2;;7,7;Torta
4;16;500,34;14;69;21,5;;16,2;Torta
4;16;500,34;14;70;19,8;;15,8;Torta
4;16;500,34;14;71;18,3;;16,8;Bifurcada acima DAP
4;16;500,34;14;72;21;;;Normal
4;16;500,34;14;73;28,6;;9,9;Torta
1;33;500,34;12;1;22;17,5;;Normal
1;33;500,34;12;2;;;;Morta
1;33;500,34;12;3;23;18,7;;Normal
1;33;500,34;12;4;28;18,7;;Dominante
1;33;500,34;12;5;17;17,4;;Normal
1;33;500,34;12;6;22,3;;5,4;Bifurcada acima DAP
1;33;500,34;12;7;18;16,9;;Normal
1;33;500,34;12;8;19;17,9;;Normal
1;33;500,34;12;9;27;19,7;;Normal
1;33;500,34;12;10;28;19,9;;Dominante
1;33;500,34;12;11;28;20,9;;Dominante
1;33;500,34;12;12;26,7;;;Normal
1;33;500,34;12;13;20,3;;;Normal
1;33;500,34;12;14;27,2;;;Normal
1;33;500,34;12;15;30;19,4;;Dominante
1;33;500,34;12;16;14,6;;;Normal
1;33;500,34;12;17;15,1;;;Normal
1;33;500,34;12;18;25,5;;;Normal
1;33;500,34;12;19;22,9;;;Normal
1;33;500,34;12;20;20,4;;;Normal
1;33;500,34;12;21;25,8;;;Normal
1;33;500,34;12;22;24,3;;;Normal
1;33;500,34;12;23;;;;Morta
1;33;500,34;12;24;18,2;;;Normal
1;33;500,34;12;25;22,4;;13,5;Torta
1;33;500,34;12;26;16,3;;6,5;Bifurcada acima DAP
1;33;500,34;12;27;21,2;;;Normal
1;33;500,34;12;28;21,3;;;Normal
1;33;500,34;12;29;25,4;;;Normal
1;33;500,34;12;30;22,3;;;Normal
1;33;500,34;12;31;23,1;;;Normal
1;33;500,34;12;32;15,4;;;Normal
1;33;500,34;12;33;25,6;;;Normal
1;33;500,34;12;34;20,7;;14,3;Torta
1;33;500,34;12;35;25,4;;;Normal
1;33;500,34;12;36;21,8;;;Normal
1;33;500,34;12;37;22,7;;;Normal
1;33;500,34;12;38;18,3;;16,2;Torta
1;33;500,34;12;39;9,2;;5,8;Torta
1;33;500,34;12;40;23,1;;5,7;Bifurcada acima DAP
1;33;500,34;12;41;17,2;;;Normal
1;33;500,34;12;42;19,8;;8,7;Torta
1;33;500,34;12;43;19,9;;8,6;Bifurcada acima DAP
1;33;500,34;12;44;18,5;;13,3;Torta
1;33;500,34;12;45;23,2;;;Normal
1;33;500,34;12;46;18,5;;;Normal
1;33;500,34;12;47;26,5;;;Normal
1;33;500,34;12;48;28;19,8;;Dominante
1;33;500,34;12;49;25,1;;;Normal
1;33;500,34;12;50;15,5;;;Normal
1;33;500,34;12;51;24,6;;;Normal
1;33;500,34;12;52;14,1;;10,6;Torta
1;33;500,34;12;53;19,4;;6,4;Bifurcada acima DAP
1;33;500,34;12;54;25,3;;14,5;Torta
1;33;500,34;12;55;18,5;;;Normal
1;33;500,34;12;56;22,1;;;Normal
1;33;500,34;12;57;23,8;;8,3;Torta
1;33;500,34;12;58;20,6;;;Normal
1;33;500,34;12;59;22,5;;;Normal
1;33;500,34;12;60;;;;Morta
1;33;500,34;12;61;21,2;;8,5;Torta
1;33;500,34;12;62;22,1;;;Normal
1;33;500,34;12;63;18,3;;;Normal
1;33;500,34;12;64;23,4;;;Normal
1;33;500,34;12;65;20,3;;;Normal
1;33;500,34;12;66;21,2;;14,5;Torta
1;33;500,34;12;67;;;;Morta
1;33;500,34;12;68;27,3;;;Normal
1;33;500,34;12;69;17,2;;;Normal
1;33;500,34;12;70;23,5;;13,7;Bifurcada acima DAP
1;33;500,34;12;71;24,2;;;Normal
1;33;500,34;12;72;23,1;;;Normal
1;33;500,34;12;73;22,7;;;Normal
1;33;500,34;12;74;20,4;;14,6;Bifurcada acima DAP
1;33;500,34;12;75;14,9;;6,7;Torta
1;33;500,34;12;76;20,7;;;Normal
1;33;500,34;12;77;26,5;;;Normal
1;33;500,34;12;78;10,3;;8;Torta
1;22;500,34;12;1;27;18,6;;Dominante
1;22;500,34;12;2;18,3;;9,7;Torta
1;22;500,34;12;3;23;19,6;;Normal
1;22;500,34;12;4;22;20;;Normal
1;22;500,34;12;5;24;20,4;;Normal
1;22;500,34;12;6;20;19,2;;Normal
1;22;500,34;12;7;20,3;;;Normal
1;22;500,34;12;8;18,1;;;Normal
1;22;500,34;12;9;20,3;;10,5;Bifurcada acima DAP
1;22;500,34;12;10;20,2;;;Normal
1;22;500,34;12;11;20,3;;;Normal
1;22;500,34;12;12;20,8;;;Normal
1;22;500,34;12;13;21,6;;;Normal
1;22;500,34;12;14;26,5;;;Normal
1;22;500,34;12;15;18,3;;8,9;Torta
1;22;500,34;12;16;24,1;;;Normal
1;22;500,34;12;17;14,3;;12,8;Torta
1;22;500,34;12;18;24,6;;;Normal
1;22;500,34;12;19;15,2;;;Normal
1;22;500,34;12;20;19,5;;;Normal
1;22;500,34;12;21;30;21,9;;Dominante
1;22;500,34;12;22;16,7;;;Normal
1;22;500,34;12;23;21,4;;;Normal
1;22;500,34;12;24;28,1;;16,4;Bifurcada acima DAP
1;22;500,34;12;25;;;;Morta
1;22;500,34;12;26;;;;Morta
1;22;500,34;12;27;25,4;;;Normal
1;22;500,34;12;28;16,3;;;Normal
1;22;500,34;12;29;20,2;;11,7;Torta
1;22;500,34;12;30;16,1;;;Normal
1;22;500,34;12;31;25,2;;;Normal
1;22;500,34;12;32;17,3;;6,6;Bifurcada acima DAP
1;22;500,34;12;33;17,1;;;Normal
1;22;500,34;12;34;17,8;;;Normal
1;22;500,34;12;35;18,2;;;Normal
1;22;500,34;12;36;30;22;;Dominante
1;22;500,34;12;37;27,6;;18,5;Torta
1;22;500,34;12;38;14,9;;;Normal
1;22;500,34;12;39;18,8;;18,1;Torta
1;22;500,34;12;40;17,1;;;Normal
1;22;500,34;12;41;15,6;;;Normal
1;22;500,34;12;42;19,2;;;Normal
1;22;500,34;12;43;22,4;;;Normal
1;22;500,34;12;44;;;;Morta
1;22;500,34;12;45;20,3;;13,2;Bifurcada acima DAP
1;22;500,34;12;46;26,9;;;Normal
1;22;500,34;12;47;21,3;;;Normal
1;22;500,34;12;48;19,2;;8;Bifurcada acima DAP
1;22;500,34;12;49;17,9;;;Normal
1;22;500,34;12;50;18,4;;;Normal
1;22;500,34;12;51;22,1;;;Normal
1;22;500,34;12;52;19,3;;;Normal
1;22;500,34;12;53;17,5;;11,8;Torta
1;22;500,34;12;54;14,5;;6,3;Torta
1;22;500,34;12;55;30;22,6;;Dominante
1;22;500,34;12;56;19,1;;;Normal
1;22;500,34;12;57;15,9;;;Normal
1;22;500,34;12;58;26,3;;;Normal
1;22;500,34;12;59;20,1;;;Normal
1;22;500,34;12;60;17,5;;10,4;Torta
1;22;500,34;12;61;21,3;;;Normal
1;22;500,34;12;62;14,9;;;Normal
1;22;500,34;12;63;30;23,9;;Dominante
1;22;500,34;12;64;26,5;;;Normal
1;22;500,34;12;65;15,2;;17,9;Torta
1;22;500,34;12;66;19,5;;;Normal
1;22;500,34;12;67;21,4;;;Normal
1;22;500,34;12;68;27,3;;6,6;Bifurcada acima DAP
1;22;500,34;12;69;14,5;;7,4;Torta
1;22;500,34;12;70;22,3;;;Normal
1;22;500,34;12;71;20,2;;7,8;Torta
1;22;500,34;12;72;15,1;;6,2;Torta
1;22;500,34;12;73;23,1;;;Normal
1;22;500,34;12;74;25,2;;;Normal
1;22;500,34;12;75;26,3;;;Normal
1;22;500,34;12;76;23,8;;;Normal
1;22;500,34;12;77;20,6;;;Normal
1;22;500,34;12;78;24,3;;7,8;Torta
1;22;500,34;12;79;25,1;;;Normal
1;22;500,34;12;80;18,1;;;Normal
1;22;500,34;12;81;24,3;;;Normal
1;22;500,34;12;82;;;;Morta
1;24;500,34;12;1;28,5;;10,3;Bifurcada acima DAP
1;24;500,34;12;2;26;20,4;;Normal
1;24;500,34;12;3;21;18,6;;Normal
1;24;500,34;12;4;24;21,6;;Normal
1;24;500,34;12;5;22;19;;Normal
1;24;500,34;12;6;16;17,9;;Normal
1;24;500,34;12;7;19,3;;;Normal
1;24;500,34;12;8;29,1;;17,2;Bifurcada acima DAP
1;24;500,34;12;9;;;;Morta
1;24;500,34;12;10;31,5;;11,4;Torta
1;24;500,34;12;11;21,3;;;Normal
1;24;500,34;12;12;22,1;;;Normal
1;24;500,34;12;13;18,4;;;Normal
1;24;500,34;12;14;13,1;;;Normal
1;24;500,34;12;15;21,4;;5,6;Torta
1;24;500,34;12;16;19,3;;;Normal
1;24;500,34;12;17;17,5;;;Normal
1;24;500,34;12;18;19,1;;;Normal
1;24;500,34;12;19;21,3;;8,9;Bifurcada acima DAP
1;24;500,34;12;20;29;20,9;;Dominante
1;24;500,34;12;21;21,2;;;Normal
1;24;500,34;12;22;24,6;;;Normal
1;24;500,34;12;23;23,1;;;Normal
1;24;500,34;12;24;20,4;;6,2;Torta
1;24;500,34;12;25;22,3;;;Normal
1;24;500,34;12;26;28;21,1;;Dominante
1;24;500,34;12;27;29,7;;9,7;Torta
1;24;500,34;12;28;15,3;;5,3;Bifurcada acima DAP
1;24;500,34;12;29;24,6;;;Normal
1;24;500,34;12;30;23,8;;;Normal
1;24;500,34;12;31;13,4;;14,2;Torta
1;24;500,34;12;32;20,5;;11,2;Torta
1;24;500,34;12;33;21,9;;;Normal
1;24;500,34;12;34;18,5;;;Normal
